subset,invariance_score,predictiveness_train,predictiveness_val,predictiveness_test,skill_score_test,regret_cluster_0,regret_cluster_1,regret_cluster_2,regret_cluster_3,regret_cluster_4
"{TA, VPD, SW_IN, dSW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2}",1.457448928758334e-06,0.05777934614423397,0.05346323142625869,0.05804263028486151,0.09428497489842191,0.0018385006071753723,0.002839039910959129,0.0022148636937977598,0.0029974796422168326,0.0053028768133494
"{TA, VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.6531389507031235e-06,0.05298587591637957,0.05210707386010567,0.0581993044561554,0.08825652078410595,0.0020323082543614104,0.0031476937640565056,0.0013832939523851298,0.0010057216646757391,0.004543897919631862
"{SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",7.855548365156491e-07,0.06669744499000696,0.06585259977562266,0.07044290549544521,-0.13142242635264118,0.002256502376753823,0.002385947132576921,0.0025536753439533016,0.0005634105709016943,0.0032423506276523933
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, EVI, NDWI_SWIR2, PFT}",1.4199689436028169e-06,0.05390201054828818,0.05146069876491787,0.05852142654669332,0.09834512644030734,0.0018683396533469565,0.0030805175032389068,0.0017798560986324527,0.001140748668224889,0.004500267979778497
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, EVI, NDWI_SWIR2}",5.286134556181197e-07,0.056521267018017005,0.05289163592116468,0.05924648500437421,0.005841971516813353,0.002375713445368431,0.0018647409399192363,0.0026298341466580097,0.0010976261369739018,0.003253376402816602
"{dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",9.58408534205573e-09,0.08128518167807869,0.07866612692844102,0.10043420043153711,-0.3074899044129908,0.0020193004452669083,0.0019380643351178672,0.0021216153584999176,0.0021281316087731483,0.002222173459717286
"{TA, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night}",2.4556329544815227e-06,0.0646363464185487,0.056029460528033384,0.07092777141896014,-0.29534522252115697,0.00587102261228839,0.001546839529127611,0.002941604742053426,0.0016509611252675388,0.002648294512667959
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv}",1.465992335173472e-07,0.07269209560307043,0.0623706753932873,0.08398347776749596,-0.33085719280079484,0.002030140653955792,0.001870187826916253,0.002599953454893375,0.0014957085073590837,0.002354290570592485
"{dSW_IN_POT_daily, EVI, NIRv}",3.198378641719114e-06,0.10892417043339213,0.10044273798677808,0.1227905162938517,-0.737100151996107,0.0015185744908211424,0.005282311811390439,0.0006211285804134659,0.0023855392284320293,0.0002858327983907283
"{TA, VPD, SW_IN_POT, dSW_IN_POT, LST_Day, EVI, NIRv}",5.723520472396512e-07,0.06349027683965133,0.05572089793676372,0.07024567649908822,-0.048613654045913356,0.0023653479483090947,0.001685528422801813,0.0035119964326709163,0.001286202027690725,0.0020800756687326533
"{VPD, SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",2.0640714485336952e-07,0.05778435072132304,0.050534914727376964,0.0612333311943183,0.054062989715156884,0.00257905004965768,0.0015458320574554124,0.0016103102296129088,0.001229226231497585,0.0018667288352242767
"{TA, SW_IN, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2}",8.47291906910877e-07,0.05770693295728004,0.053490093912744986,0.06012219178276846,-0.06896705625231549,0.0023498666879876867,0.0030563592893979516,0.0017273517129506727,0.001658673462200437,0.004122975924236161
"{TA, VPD, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, PFT}",1.135650884573186e-06,0.07024342749433327,0.06518451148624377,0.08089404436678478,-0.19243308365559794,0.0022356056177295636,0.002062576919040368,0.002217877993033579,0.0016970928623993992,0.004673155611686852
"{SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2}",1.2915100545253763e-07,0.05719253676192248,0.05358126484180084,0.061585398279682985,-0.022618003736649978,0.0024946479971737073,0.002135886470178941,0.0020870007261763884,0.0015368405750081499,0.002533572973538567
"{VPD, SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, NDWI_SWIR2, PFT}",1.2784033551814384e-06,0.05976865020277006,0.05691003747668262,0.06866479255232749,0.006863567893563516,0.002752828303476687,0.003760085525472724,0.00286436069829233,0.0019457653119553386,0.00526436656561502
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, PFT}",1.3296782742517286e-06,0.054138170736358536,0.05171258590701401,0.05878065039014792,0.07802884539666732,0.0015182729490141739,0.0018901655296674133,0.0014449576582175952,0.0003555964989005733,0.0038857444478696546
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT_daily, NDWI_SWIR2}",3.402450011925333e-07,0.061722640497602926,0.05681153351530792,0.06265133623522914,-0.04283341488212981,0.003583906361194114,0.0023016212815118176,0.0018585844586750597,0.002937635639613155,0.002651928962255065
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, NIRv, NDWI_SWIR2, PFT}",2.505343567070547e-06,0.05576703710344937,0.05559171337180539,0.0581596361684109,0.11774721878839307,0.0026270170036966356,0.00407376919952622,0.0020755885497535584,0.0024881954811525053,0.006396183596398097
"{VPD, SW_IN_POT, NIRv, PFT}",3.3036928348104135e-06,0.0636114853551712,0.06003316066118888,0.0639963671314129,0.07884283713827361,0.0019369029462693657,0.0036454269644695322,0.0018433931087089434,0.001970408419835923,0.006572323550944073
"{VPD, dSW_IN_POT_daily, NIRv, NDWI_SWIR2}",5.69572838600728e-07,0.0851208317093569,0.0751469667146416,0.08764000544120004,-0.5405144762350819,0.0011562371816527528,0.002945615990453232,0.0020874079401588808,0.0033282781710077466,0.0026178885405687274
{LST_Day},7.94510358866133e-06,0.11774201810194819,0.10044790481223626,0.13173676368917653,-1.6072745245051918,0.004308615524810364,-0.003505167004556886,0.00010315001679066238,-0.0017632919946660164,-0.0029387826961495
"{dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NIRv}",4.170746421209281e-07,0.0872756976502476,0.0818901937092237,0.0988915355559318,-0.2841855311544053,0.0022446533798334556,0.0037651660482728583,0.0036400381985686875,0.0039581720298750706,0.003958832029930373
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv}",3.096127797991771e-07,0.05989495012414547,0.05515131814456435,0.06287057685783978,-0.024597377306049533,0.002625653387167283,0.0024379310651439223,0.0013306572423281635,0.0015840348782684352,0.0026502266256255014
"{TA, SW_IN, dSW_IN_POT_daily, EVI, NIRv, PFT}",1.8079092533923477e-06,0.056063112060386874,0.054339298620499604,0.05825823553132164,0.11826266251210747,0.001251843637332918,0.002726696838087697,0.0017789352799350566,0.0014218294951356056,0.004904680459984698
"{VPD, EVI, NDWI_SWIR2}",1.041483828624856e-06,0.08908601461479497,0.07803394320673922,0.0853111967308123,-0.37444645716682184,0.0007511167842367827,0.0032230108377347966,0.0018438287285738597,0.0035527808448122186,0.002825082790677433
"{TA, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2, PFT}",1.463921457921529e-06,0.06014799719257989,0.05866208483803593,0.06788437598759117,-0.059394035718156414,0.002103050281993174,0.0027652423465787876,0.0018887170480073254,0.0006338258925288193,0.00433199621931582
"{TA, VPD, dSW_IN_POT_daily, LST_Day, NIRv}",1.9653523138184383e-07,0.08484041407852076,0.07271897952461101,0.100058936619625,-0.6471873754861822,0.000727961138573277,0.0016888049171343428,0.0019833858274604377,0.001812859289880897,0.0017494207797195543
"{TA, SW_IN_POT, LST_Day, EVI, NIRv}",3.3618660121356935e-07,0.06790424230403377,0.05982400534067791,0.07349477062314877,-0.14970306975989556,0.002104665843919065,0.002161482019401584,0.003472644174486811,0.0018910319023664399,0.0028065615986248293
"{TA, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, PFT}",8.248688604014765e-07,0.08636351618525549,0.08330419390253088,0.1143329338069927,-1.0527925849201865,0.0004991038132528963,0.0026200565380727348,0.0022496940907730245,0.0010667259868196097,0.0028160039746063514
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2}",9.176187608012752e-07,0.05745936261531092,0.052638621033061495,0.058968339136125675,-0.03157429984561957,0.002736050767740493,0.00266731088430619,0.0018139069046992917,0.0016573799389171875,0.004351809038209309
"{TA, VPD, SW_IN_POT, EVI, NIRv}",5.9412447931049976e-08,0.06663426559298899,0.05669573687083414,0.06845030582584917,-0.0008690638165481842,0.002425048730764663,0.00231410750376837,0.0023020335249602786,0.0018702338013915284,0.002610840881016832
"{SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, NDWI_SWIR2}",7.977385584444565e-07,0.069265693662693,0.06758755315036781,0.07412596703158414,-0.18114477757995084,0.0037778190931781405,0.001942619119998032,0.002681031282090282,0.0011084283337197132,0.001965158257348512
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",8.085698635031967e-07,0.06509058495443722,0.06507048201034865,0.07686820033061247,-0.17662772639226995,0.0025208384150617394,0.0015927403449377958,0.0025825100590585737,0.00011072745458208522,0.0019590204294054475
"{VPD, SW_IN, dSW_IN_POT, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",4.941316094349694e-07,0.057702799833058115,0.05303467064640386,0.058173322571562325,0.06142611497467426,0.002660884046273862,0.0021034871891236415,0.0021887306443110904,0.0012327428262716641,0.003372881388564175
"{VPD, SW_IN_POT, SW_IN_POT_daily, LST_Day, NDWI_SWIR2, PFT}",1.7519351508495517e-06,0.060907846680859516,0.0563351248915361,0.06460438692912807,0.053752298432324486,0.003135059475010596,0.004517701648594483,0.002702499481578441,0.002019970392347574,0.005697711401438613
"{TA, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NIRv}",3.797311595715944e-07,0.07796534115671491,0.06953771313805573,0.09487460515797483,-0.3416881199302952,0.002263940363066874,0.002117467493787911,0.003635352247933779,0.003251366211715616,0.002263564433515164
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",4.5511237396678883e-07,0.062429150936789725,0.05877622385160748,0.07464188696894211,-0.19654835175172403,0.0020865160744853867,0.002192815567674228,0.0029233129022704363,0.0010865621853551957,0.002912639242573331
"{VPD, SW_IN, SW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2}",3.6683742559038186e-07,0.05818826489426975,0.0531670654359891,0.05737332969762208,0.09498891559279786,0.0020933513834275608,0.002514081043287715,0.0019415625677999745,0.0022827724874817865,0.0036444208126371336
"{SW_IN_POT, SW_IN_POT_daily, EVI, NDWI_SWIR2}",5.490244798653902e-07,0.07084049472939327,0.07479726691475255,0.06981362886729464,0.01140897822333616,0.0038207796582016493,0.005207261679659708,0.003174237192352339,0.004286124306621987,0.0049523150675684635
"{VPD, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, PFT}",1.723666251664823e-06,0.054752745819985876,0.05254052972825493,0.05749797271398868,0.08860182945601987,0.001916968063437205,0.0023400946218880628,0.0016317012408412351,0.0009155981368886221,0.004771430225459131
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, EVI, NIRv, NDWI_SWIR2}",4.569716514669719e-07,0.05675265545684243,0.052643926475068284,0.0563694645432643,0.11129668732215196,0.002143437815359174,0.002077013528553502,0.002631608319890566,0.002199241651370226,0.003881480277858035
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NDWI_SWIR2, PFT}",1.0492534581955636e-06,0.05571717025401547,0.05584616159007716,0.0637575562420222,0.01503473255901718,0.002937413396260677,0.004016883184896243,0.0019349026827866975,0.001528004028417393,0.003988770809774361
"{TA, VPD, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.7998594978277526e-06,0.05316679861590996,0.052088346095278584,0.058100233497944215,0.0575289643337498,0.001865859767333243,0.0029864539733971893,0.0013088601635209071,0.0008932742590936557,0.004620448878862954
"{TA, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",3.6652068214813427e-07,0.07767905325627533,0.07099438283536344,0.09809462125740451,-0.5924738380997264,0.0017207057201339554,0.0020497870522122874,0.003364865202250919,0.0028134624823862864,0.0020168110929315725
"{TA, VPD, LST_Day, LST_Night, EVI}",5.1856198881578526e-08,0.08639655131736905,0.07325098564188284,0.09478043689798163,-0.616937094868829,0.0015720409237235111,0.0016796118687889272,0.0015907808175803367,0.0012449893188759692,0.0019555459501780087
"{VPD, SW_IN, LST_Day, EVI, NIRv, NDWI_SWIR2}",6.456344971857572e-07,0.05919240344945826,0.05444549768339679,0.05783645388701236,0.1331056694517713,0.002346869316774733,0.002675466603993204,0.002325596745152446,0.002419505618235264,0.004426349539452978
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI}",4.1304590113208723e-07,0.06310325627500112,0.056381633098030515,0.06384997540950449,-0.05828147904249462,0.0019416116319465326,0.003005376889973821,0.0011754599299504953,0.0025480708872957225,0.002646154435352821
"{TA, VPD, SW_IN, SW_IN_POT, NIRv, NDWI_SWIR2, PFT}",2.8281544769788168e-06,0.05549722886334038,0.05265944602929684,0.05838823533548122,0.11758598073798425,0.002344456352947284,0.0034704551098401343,0.0015321026734528426,0.0018264943766577862,0.006159113219787973
"{TA, LST_Day, EVI}",5.607655293910277e-07,0.09502920409136889,0.08531901895505842,0.11246224387251072,-0.9786780659261379,0.0015739545557377776,0.0015725954556019967,0.003181710927975298,0.002514101524927738,0.0011172638025755272
"{TA, SW_IN, NIRv, PFT}",2.421179061111322e-06,0.05929300369102477,0.056126689510458745,0.06140203386222279,0.0758942769253975,0.001212890251692078,0.0029534872702125584,0.0018357861054764182,0.0012681542059988019,0.00537913812730173
"{LST_Day, NDWI_SWIR2}",9.02170474288379e-07,0.11025319836822543,0.09658362488963324,0.12869471639769406,-1.0927161254490392,-0.00038544224469090616,0.0025763208161153073,0.0009311698741697322,0.0012942414544791364,0.0008333707405871471
"{SW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",7.37734985397058e-08,0.10354066493150074,0.09080826854469967,0.11956782785500554,-0.8359243574516406,-0.00010175335193149393,0.0006358817172986975,-5.766121122476042e-05,-1.2434554742132842e-05,0.00019117728887588226
"{TA, SW_IN_POT, SW_IN_POT_daily, NIRv}",4.50219890127373e-07,0.07010243053199558,0.06067894821075248,0.07684397147715555,-0.30254380937439856,0.0013028928515540356,0.0013847420149540463,0.0030054056456505635,0.0011920035438769128,0.0019264487021492527
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2, PFT}",9.78712079989417e-07,0.054130579703092326,0.05386278032549159,0.05923061638127142,0.04251466208171887,0.0017914156898843417,0.002520230709028161,0.0017395743542640493,0.0007558629872367467,0.003738765311634848
"{SW_IN, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2, PFT}",7.717477131353861e-07,0.05583059708867484,0.05365372112105174,0.06045104239538732,0.11285764866444097,0.002265564487946084,0.0026113877148086287,0.000919441954189415,0.0017392672433670375,0.0035545194525070517
"{SW_IN_POT, LST_Night, EVI, NIRv}",6.859431909481683e-07,0.07174456693742767,0.06730044042671322,0.07920363858345772,-0.2786076095128331,0.0021409553231902106,0.0032528650815975835,0.0011304147145053262,0.0018648666205489106,0.0032717897393194223
"{dSW_IN_POT, dSW_IN_POT_daily, EVI}",3.6610816205139125e-06,0.09406106066781154,0.08951315630768665,0.10418416673231934,-0.2522511096590932,0.0059848275754230545,0.00941700629164706,0.0051222066988523,0.00928579657741807,0.005360564934036666
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Day, EVI, NDWI_SWIR2, PFT}",1.5169415371585134e-06,0.05444623983940238,0.05289279257505462,0.0573052954359241,0.16199016586890777,0.002616998362057074,0.002755026692263886,0.0014846506296407186,0.0017639747308054315,0.0049855698699014656
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT, NIRv, PFT}",1.978173413692048e-06,0.056120569618796703,0.051764605463235934,0.05960834002636241,0.09779929736156205,0.0015767545170546973,0.0022553205917620403,0.0016203840426719796,0.0006956369464695689,0.004826867768912502
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, NIRv, NDWI_SWIR2, PFT}",2.5480891837219516e-06,0.05809190663489773,0.05569096023704026,0.06019364325785088,0.08115359635499818,0.0020972721466431116,0.002827077601553922,0.002241365988333771,0.0011677044337955467,0.0058456258814088835
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Night, NDWI_SWIR2, PFT}",7.214895004963068e-07,0.056604320369595604,0.05778391434795939,0.06749297792911754,0.007858826967622282,0.0022173465340437765,0.003211756264263281,0.0018105150885365795,0.0010899740006775557,0.003334875813303162
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI}",5.05489658618217e-07,0.06484605135450874,0.057926775554719534,0.0766483716955245,-0.2678218363855644,0.0021745028683761575,0.001722542201426619,0.002893962543560294,0.0007426080735439614,0.0022265316455767348
"{TA, VPD, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",2.892113277664086e-07,0.061732646142633484,0.05411797352463371,0.07233401699929608,-0.11071156711703728,0.002280088378514608,0.0018364868147826702,0.002569119961977305,0.0009859576398569617,0.0017780735148413135
"{TA, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, PFT}",1.0370015613265249e-06,0.0742188382162706,0.07124828839796873,0.09109323625972998,-0.36752875544364255,0.001908624526473779,0.0025642901261452994,0.003576770938511678,0.0017088983551466208,0.004395548143139361
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day}",5.237402764214531e-06,0.06888762033616723,0.06422186741021155,0.06570696519946904,-0.08484329589934454,0.005842531984652899,0.0007269268568186951,0.002985583205602993,0.0004603115204455249,0.005560520451604295
"{TA, VPD, dSW_IN_POT_daily, NDWI_SWIR2}",2.554460658127049e-07,0.08759919906050793,0.07524010406373059,0.09916271985034296,-0.7981081555463012,0.00356233640001527,0.0022644502747578427,0.00291881569589221,0.003305837057674413,0.0023799015146620806
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv}",3.474800937233683e-07,0.05873605315924562,0.05156019446666055,0.06558180690385951,-0.2732407247544763,0.0019066507762233453,0.0020612852003928372,0.0012397819946023403,0.001133192502149688,0.0027491586598638734
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night}",3.668798795728917e-06,0.0640152257898592,0.05688270442840365,0.07017703659441749,-0.11638883703546166,0.005538454370393818,0.0004076383926704466,0.003158742105165424,0.0009292562497951184,0.004022179520237548
"{VPD, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv}",5.12517081705869e-08,0.08474923766872716,0.07274788724745007,0.0938156917389299,-0.7056078245517279,0.0011651452782780874,0.0017627767315232107,0.0013205799474521607,0.0014376432544672135,0.0011395222659896093
